date,group,Regular Tx,Fees burned,Internal Tx,Internal Event (excluding Tx)
2022-02-17,unknown_hx,1163,1.5026449999999993,0,0
2022-02-17,upbit,107,0.1337499999999998,0,0
2022-02-17,velic,1,0.00125,0,0
2022-02-18,3-min_tx_bot_in,486,0.6074999999999926,0,0
2022-02-18,Balanced,1831,158.35984440000016,7112,162
2022-02-18,Bridge,4,0.019441624999999997,9,8
2022-02-18,CPS_Score,1,0.0114913125,3,0
2022-02-18,Craft,1100,20.017839675000033,3267,337
2022-02-18,GangstaBet,341,9.820757187500002,1995,1156
2022-02-18,ICON Tether,3,0.2014505,30,0
2022-02-18,ICON USD Coin,80,3.6729816875,612,0
2022-02-18,ICONbet,5622,69.33448206249716,21496,10583
2022-02-18,KrazyCats,1,0.00213775,1,0
2022-02-18,Lossless Lottery,2,0.007678125,4,0
2022-02-18,MIBCubies,5,0.0304626625,7,0
2022-02-18,Metanyx,900,3.5787045000000357,1169,2
2022-02-18,MyID,8811,30.484646937498855,1591,5822
2022-02-18,Nebula,426,1.9068378250000007,458,0
2022-02-18,Omm,766,44.86732058749996,11627,11
2022-02-18,Optimus,1040,56.787263687499994,5186,10
2022-02-18,Relay,487,2.7798949999999976,0,576
2022-02-18,Stably_USD,53,1.3723053749999998,311,0
2022-02-18,System,43387,0.0,2,43684
2022-02-18,UP,17,0.10227125,68,0
2022-02-18,binance,132,0.16500000000000012,0,0
2022-02-18,bithumb,9,0.01125,0,0
2022-02-18,bitvavo,8,0.01,0,0
2022-02-18,bnUSD,801,100.07667237500004,2912,41
2022-02-18,"broof - we prove, verify and love you.",196,0.5611154375,0,0
2022-02-18,coinex,1,0.00125,0,0
2022-02-18,cryptocom,1,0.00125,0,0
2022-02-18,funnel_1,16,0.02,0,0
2022-02-18,governance,3218,20.29107991249972,1389,0
2022-02-18,huobi,8,0.01,0,0
2022-02-18,iAM ,37,10.0171209375,5509,5521
2022-02-18,iconpinas,1,0.00125,0,0
2022-02-18,kraken,18,0.0225,0,0
2022-02-18,peek,33,0.1154234999999999,9,0
2022-02-18,rev_share,2,0.007875,16,0
2022-02-18,unkEx_c,6,0.0075,0,0
2022-02-18,unknown_cx,27,0.2524129999999999,10,0
2022-02-18,unknown_hx,1069,1.3645249999999995,0,0
2022-02-18,upbit,77,0.09625,0,0
2022-02-19,3-min_tx_bot_in,480,0.5999999999999928,0,0
2022-02-19,Balanced,2066,152.86485170000003,8617,147
2022-02-19,BazaarToken,1,0.0047166875,4,0
2022-02-19,Bridge,2,0.0773483124999999,1,3
2022-02-19,Craft,873,14.064115862500014,2576,198
2022-02-19,GangstaBet,349,13.1987066875,1902,1126
2022-02-19,ICON Tether,9,1.3742690625,126,0
2022-02-19,ICON USD Coin,102,4.380475812499995,658,3
2022-02-19,ICONNetBet,6,0.014353125,12,0
2022-02-19,ICONbet,3099,39.77716071249992,11982,6841
2022-02-19,IWinToken,2313,5.312930499999957,2321,0
2022-02-19,Lossless Lottery,3,0.010185875,4,0
2022-02-19,MIBCubies,3,0.0212758375,3,0
2022-02-19,Metanyx,890,5.247380874999989,1210,3
2022-02-19,MultiSigWallet,11,0.06455575,10,6
2022-02-19,MyID,5825,18.54572381250025,910,3533
2022-02-19,Nebula,424,2.061204612499999,444,0
2022-02-19,Omm,766,50.88476776250003,11650,10
2022-02-19,Optimus,1053,64.1951865625,5534,21
2022-02-19,Picxal Egg,1,0.00213775,1,0
2022-02-19,Relay,516,2.895259500000008,0,587
2022-02-19,Stably_USD,56,2.408973125,418,2
2022-02-19,System,43393,0.0,2,43702
2022-02-19,UP,11,0.0658458125,44,0
2022-02-19,binance,126,0.1575000000000001,0,0
2022-02-19,bithumb,15,0.0187499999999999,0,0
2022-02-19,bitvavo,14,0.0174999999999999,0,0
2022-02-19,bnUSD,587,52.23520287500007,3130,51
2022-02-19,coinex,3,0.00375,0,0
2022-02-19,funnel_1,18,0.0225,0,0
2022-02-19,governance,3001,5.330775000000012,1255,0
2022-02-19,huobi,6,0.0075,0,0
2022-02-19,iAM ,36,10.019672687499998,5511,5523
2022-02-19,kraken,8,0.01,0,0
2022-02-19,peek,31,0.0996404999999999,7,0
2022-02-19,rev_share,2,0.00788,16,0
2022-02-19,unknown_cx,8,0.722259125,37,1
2022-02-19,unknown_hx,1011,1.266904999999999,0,0
2022-02-19,upbit,86,0.1074999999999998,0,0
2022-02-19,velic,2,0.0025,0,0
2022-02-20,3-min_tx_bot_in,489,0.6112499999999925,0,0
2022-02-20,Balanced,2724,219.71134598749993,11625,155
2022-02-20,Bridge,3,0.1536225,5,4
2022-02-20,CPS_TREASURY,1,0.0023198125,2,0
2022-02-20,Craft,1178,20.35817037499997,3496,139
2022-02-20,GangstaBet,772,18.441100687499993,3443,1765
2022-02-20,ICON USD Coin,145,4.0582455,833,1
2022-02-20,ICONNetBet,3,0.0071784375,6,0
2022-02-20,ICONbet,2568,35.62595393750007,8961,5842
2022-02-20,ICX_Card,2,0.006382375,2,0
2022-02-20,IWinToken,982,2.2517634374999957,990,0
2022-02-20,LambdaX,1,0.0039054375,3,0
2022-02-20,Lossless Lottery,5,0.020160125,7,0
2022-02-20,MIBCubies,3,0.0218169249999999,3,0
2022-02-20,Metanyx,956,5.256463624999922,1201,0
2022-02-20,MultiSigWallet,5,0.031291275,5,4
2022-02-20,MyID,5357,17.384816750000194,844,3128
2022-02-20,Nebula,325,1.5882131375000017,319,0
2022-02-20,Omm,777,46.05684149999995,12124,8
2022-02-20,Optimus,974,56.382744762499996,5091,10
2022-02-20,Relay,530,2.9539842499999933,0,586
2022-02-20,Stably_USD,104,2.3613696874999994,563,2
2022-02-20,System,43554,0.0,2,44099
2022-02-20,UP,20,0.113048875,80,0
2022-02-20,binance,169,0.2112500000000001,0,0
2022-02-20,bithumb,14,0.0174999999999999,0,0
2022-02-20,bitvavo,16,0.02,0,0
2022-02-20,bnUSD,1077,128.6986898750004,4530,44
2022-02-20,coinex,2,0.0025,0,0
2022-02-20,funnel_1,13,0.0162499999999999,0,0
2022-02-20,governance,3218,5.716072500000028,1362,0
2022-02-20,huobi,5,0.00625,0,0
2022-02-20,iAM ,36,10.019657875,5511,5523
2022-02-20,kraken,10,0.0124999999999999,0,0
2022-02-20,latoken,1,0.00125,0,0
2022-02-20,peek,37,0.1409479999999998,12,0
2022-02-20,rev_share,2,0.0078875,16,0
2022-02-20,unknown_cx,7,0.019524375,3,0
2022-02-20,unknown_hx,1168,1.4599999999999995,0,0
2022-02-20,upbit,98,0.1224999999999998,0,0
2022-02-21,3-min_tx_bot_in,488,0.6099999999999925,0,0
2022-02-21,Balanced,2916,214.16738038750003,13439,170
2022-02-21,BazaarToken,7,0.0431149375,39,4
2022-02-21,Bridge,9,0.179483625,14,16
2022-02-21,Craft,2353,48.89027052499992,6554,302
2022-02-21,GangstaBet,811,20.032430687500003,3448,1906
2022-02-21,ICON Tether,4,0.66687125,52,0
2022-02-21,ICON USD Coin,157,4.341528187500002,991,4
2022-02-21,ICONNetBet,10,0.0240118125,20,0
2022-02-21,ICONbet,4579,54.47991302500031,11466,11805
2022-02-21,ICX IOU Token,8,0.02074,12,0
2022-02-21,IWinToken,1026,2.3520840625000363,1038,0
2022-02-21,Lossless Lottery,2,0.0176671874999999,5,0
2022-02-21,MIBCubies,3,0.0210358125,9,0
2022-02-21,Metanyx,1105,6.292642874999929,1448,0
2022-02-21,MultiSigWallet,19,0.1034148874999999,13,9
2022-02-21,MyID,6619,25.164996125000314,1314,3972
2022-02-21,Nebula,323,1.5619321750000006,347,0
2022-02-21,Omm,1000,59.90921650000001,15721,10
2022-02-21,Optimus,1038,59.24066551249995,5535,18
2022-02-21,Relay,493,2.8153447500000035,0,584
2022-02-21,Stably_USD,163,3.589280062499997,813,3
2022-02-21,System,43847,0.0,2,44892
2022-02-21,UP,16,0.092401125,64,0
2022-02-21,binance,215,0.26875,0,0
2022-02-21,bithumb,11,0.0137499999999999,0,0
2022-02-21,bitvavo,11,0.0137499999999999,0,0
2022-02-21,bnUSD,1467,147.08503192500052,5340,37
2022-02-21,"broof - we prove, verify and love you.",43,0.1368295624999999,0,0
2022-02-21,funnel_1,17,0.02125,0,0
2022-02-21,governance,3156,5.65533999999996,1337,0
2022-02-21,huobi,6,0.0075,0,0
2022-02-21,iAM ,37,10.0419835,5514,5526
2022-02-21,kraken,19,0.02375,0,0
2022-02-21,peek,32,0.10753199999999989,8,0
2022-02-21,rev_share,2,0.0078875,16,0
2022-02-21,unkEx_c,11,0.0137499999999999,0,0
2022-02-21,unknown_cx,52,0.8942837499999997,43,0
2022-02-21,unknown_hx,1138,1.4225624999999995,0,0
2022-02-21,upbit,45,0.0562499999999997,0,0
2022-02-22,3-min_tx_bot_in,486,0.6074999999999926,0,0
2022-02-22,Balanced,3089,195.60062273749958,12240,200
2022-02-22,Bridge,14,0.5469483125,28,20
2022-02-22,CPS_Score,3,0.0317613125,3,0
2022-02-22,Craft,2041,42.366464624999885,5575,239
2022-02-22,GangstaBet,751,14.139133187499995,3280,2129
2022-02-22,ICON Tether,11,1.401321,138,0
2022-02-22,ICON USD Coin,220,11.17912212499999,1447,3
2022-02-22,ICONNetBet,4,0.00957625,8,0
2022-02-22,ICONbet,4499,47.75658899999962,7803,12197
2022-02-22,IWinToken,1038,2.38039362499999,1042,0
2022-02-22,LambdaX,1582,4.983871937500028,3160,0
2022-02-22,Lossless Lottery,4,0.0129309375,3,0
2022-02-22,MIBCubies,32,0.23815945,85,1
2022-02-22,Metanyx,950,4.998919000000017,1210,0
2022-02-22,MyID,6556,24.538003250000326,1272,3913
2022-02-22,Nebula,365,1.6585976500000006,379,0
2022-02-22,Omm,952,64.41604406250002,14051,5
2022-02-22,Optimus,927,58.15693607499998,5363,11
2022-02-22,Relay,515,2.899965999999992,0,592
2022-02-22,Stably_USD,193,4.515247000000001,907,3
2022-02-22,System,43621,0.0,2,44294
2022-02-22,Tap04d,1,0.00355,3,3
2022-02-22,UP,10,0.056751375,40,0
2022-02-22,binance,163,0.2037500000000001,0,0
2022-02-22,bithumb,14,0.0174999999999999,0,0
2022-02-22,bitvavo,24,0.03,0,0
2022-02-22,bnUSD,1585,175.10306362499986,5965,32
2022-02-22,"broof - we prove, verify and love you.",2,0.006419625,0,0
2022-02-22,coinex,4,0.005,0,0
2022-02-22,everstake,2,0.0025,0,0
2022-02-22,funnel_1,26,0.0325,0,0
2022-02-22,governance,3405,6.05322250000009,1427,0
2022-02-22,huobi,10,0.0124999999999999,0,0
2022-02-22,iAM ,37,10.025533062500005,5513,5525
2022-02-22,kraken,14,0.0174999999999999,0,0
2022-02-22,peek,35,0.11308199999999989,8,0
2022-02-22,rev_share,2,0.0078925,16,0
2022-02-22,unkEx_c,24,0.03,0,0
2022-02-22,unknown_cx,40,0.471017,32,0
2022-02-22,unknown_hx,2282,2.852529999999999,0,0
2022-02-22,upbit,53,0.0662499999999997,0,0
2022-02-23,3-min_tx_bot_in,486,0.6074999999999926,0,0
2022-02-23,Balanced,2618,143.29270038749968,9429,194
2022-02-23,BazaarToken,2,0.0093669374999999,8,0
2022-02-23,Bridge,18,0.9152140624999998,33,23
2022-02-23,CPS_Score,3,0.0319101875,3,0
2022-02-23,Craft,1390,22.921639025000058,3527,539
2022-02-23,GangstaBet,496,10.888213625000002,2598,1672
2022-02-23,ICON Tether,7,0.2734125625,66,0
2022-02-23,ICON USD Coin,125,4.684986625000001,824,0
2022-02-23,ICONNetBet,1,0.0023940625,2,0
2022-02-23,ICONbet,1758,22.958879187500003,4780,4631
2022-02-23,IWinToken,1580,3.622162499999965,1580,0
2022-02-23,LEND5_Token_V2,1,0.0025185,1,0
2022-02-23,LambdaX,2,0.0078218125,6,0
2022-02-23,Lossless Lottery,3,0.013231125,6,0
2022-02-23,MIBCubies,1,0.004183425,1,0
2022-02-23,MRS_Token_V2,2,0.0048385,2,0
2022-02-23,Metanyx,892,3.886964875000028,1087,2
2022-02-23,MyID,6005,21.372653000000277,1076,3574
2022-02-23,Nebula,493,2.8551791999999985,518,0
2022-02-23,Omm,792,45.689137374999945,12117,5
2022-02-23,Optimus,975,55.93514378750001,5159,18
2022-02-23,Picxal Egg,1,0.00213775,1,0
2022-02-23,Relay,487,2.7989817499999967,0,604
2022-02-23,SportsToken,4,0.00925225,4,0
2022-02-23,Stably_USD,110,3.2350793125,683,1
2022-02-23,System,43625,0.0,2,44274
2022-02-23,UP,7,0.0416485,28,0
2022-02-23,binance,169,0.2112500000000001,0,0
2022-02-23,bithumb,17,0.0212499999999999,0,0
2022-02-23,bitvavo,11,0.0137499999999999,0,0
2022-02-23,bnUSD,557,50.2457628125,2523,18
2022-02-23,"broof - we prove, verify and love you.",26,0.0680948749999999,0,0
2022-02-23,coinex,3,0.00375,0,0
2022-02-23,funnel_1,16,0.02,0,0
2022-02-23,governance,3080,17.97766749999998,1305,0
2022-02-23,huobi,11,0.0137499999999999,0,0
2022-02-23,iAM ,44,10.051020937500002,5516,5528
2022-02-23,kraken,8,0.01,0,0
2022-02-23,latoken,1,0.00125,0,0
2022-02-23,peek,31,0.0996404999999999,7,0
2022-02-23,rev_share,2,0.00788375,16,0
2022-02-23,unkEx_c,22,0.0275,0,0
2022-02-23,unknown_cx,31,0.4541411875,24,0
2022-02-23,unknown_hx,1271,1.5890049999999993,0,0
2022-02-23,upbit,79,0.09874999999999991,0,0
2022-02-24,3-min_tx_bot_in,489,0.6112499999999925,0,0
2022-02-24,Balanced,5019,276.8779379749997,19256,219
2022-02-24,Bridge,72,3.602885437500001,133,90
2022-02-24,CPS_Score,7,0.0754676875,7,0
2022-02-24,Craft,978,19.94704172500001,2995,312
2022-02-24,GangstaBet,512,13.5555166875,2965,1826
2022-02-24,ICON Tether,73,4.135066875,522,0
2022-02-24,ICON USD Coin,414,27.165552062500005,3366,3
2022-02-24,ICONbet,1355,18.38667760000001,5036,3760
2022-02-24,ICX_Card,6,0.02022725,12,0
2022-02-24,IWinToken,1226,2.815297999999985,1242,0
2022-02-24,LambdaX,2,0.0078048125,6,0
2022-02-24,Lossless Lottery,2,0.0109474375,8,0
2022-02-24,MIBCubies,3,0.018075675,3,0
2022-02-24,Metanyx,930,5.813826749999924,1320,0
2022-02-24,MultiSigWallet,3,0.0235235249999999,4,2
2022-02-24,MyID,5821,20.434163125000246,1008,3482
2022-02-24,Nebula,279,1.2453813875000004,288,0
2022-02-24,Omm,1083,79.20988781250011,14746,5
2022-02-24,Optimus,1010,57.58626479999995,5659,13
2022-02-24,Relay,549,3.083062500000008,0,618
2022-02-24,Stably_USD,435,18.184822312500025,2979,2
2022-02-24,System,43512,0.0,2,44069
2022-02-24,UP,17,0.0929349374999998,65,0
2022-02-24,binance,292,0.364999999999998,0,0
2022-02-24,bithumb,21,0.026250000000000002,0,0
2022-02-24,bitvavo,26,0.0325,0,0
2022-02-24,bnUSD,3250,422.50754481249646,12967,50
2022-02-24,"broof - we prove, verify and love you.",233,0.7479588124999972,0,0
2022-02-24,coinex,5,0.00625,0,0
2022-02-24,funnel_1,32,0.04,0,0
2022-02-24,governance,3161,18.101782500000056,1298,0
2022-02-24,huobi,64,0.08,0,0
2022-02-24,iAM ,40,10.036363500000002,5514,5526
2022-02-24,kraken,29,0.03625,0,0
2022-02-24,peek,32,0.10753199999999989,8,0
2022-02-24,rev_share,1,0.00395,8,0
2022-02-24,unkEx_c,41,0.05125,0,0
2022-02-24,unknown_cx,22,0.2489280625,15,0
2022-02-24,unknown_hx,1740,2.175014999999999,0,0
2022-02-24,upbit,195,0.24375,0,0
2022-02-24,velic,1,0.00125,0,0
2022-02-25,3-min_tx_bot_in,480,0.5999999999999928,0,0
2022-02-25,Balanced,2786,129.71190557499955,9178,209
2022-02-25,BazaarToken,8,0.0340575,26,0
2022-02-25,Bridge,9,0.4145878125,20,12
2022-02-25,CPS_Score,11,0.241527125,9,1
2022-02-25,CPS_TREASURY,1,0.0028069375,2,0
2022-02-25,Craft,1889,17.186559562500022,3923,212
2022-02-25,GangstaBet,392,8.2167566875,2134,1577
2022-02-25,ICON Contract Verification Contract,1,0.003351725,0,1
2022-02-25,ICON Tether,7,1.0253521250000002,90,0
2022-02-25,ICON USD Coin,169,7.005526875000004,1012,4
2022-02-25,ICONbet,1712,21.739658262499972,5376,5480
2022-02-25,ICX_Card,15,0.038287125,13,0
2022-02-25,LEND5_Token_V2,1,0.002436625,1,0
2022-02-25,LambdaX,4,0.3434963749999999,38,0
2022-02-25,Lossless Lottery,2,0.00379375,0,0
2022-02-25,MIBCubies,1,0.004183425,1,0
2022-02-25,MRS_Token_V2,1,0.0024355625,1,0
2022-02-25,Metanyx,937,3.662742125000028,1097,0
2022-02-25,MyID,5895,19.94842662500026,1009,3491
2022-02-25,Nebula,301,1.3516258125000005,361,0
2022-02-25,Omm,767,45.897009062500025,11420,8
2022-02-25,Optimus,890,45.5216410875,4400,15
2022-02-25,Relay,508,2.884994000000004,0,608
2022-02-25,Stably_USD,130,3.551484874999999,592,2
2022-02-25,System,43583,0.0,2,44148
2022-02-25,UP,10,0.0603577499999999,40,0
2022-02-25,binance,174,0.2175000000000001,0,0
2022-02-25,bithumb,9,0.01125,0,0
2022-02-25,bitvavo,15,0.01875,0,0
2022-02-25,bnUSD,1040,114.82268424999964,2846,24
2022-02-25,"broof - we prove, verify and love you.",822,1.7569686875000123,0,0
2022-02-25,cryptocom,1,0.00125,0,0
2022-02-25,funnel_1,13,0.0162499999999999,0,0
2022-02-25,governance,3063,34.81350583750007,1320,0
2022-02-25,huobi,7,0.00875,0,0
2022-02-25,iAM ,39,12.3645908125,5513,5525
2022-02-25,kraken,9,0.01125,0,0
2022-02-25,peek,34,0.1233149999999999,10,0
2022-02-25,rev_share,2,0.007885,16,0
2022-02-25,unkEx_c,20,0.025,0,0
2022-02-25,unknown_cx,34,1.1208296249999998,81,0
2022-02-25,unknown_hx,1319,1.648784999999999,0,0
2022-02-25,upbit,28,0.0349999999999998,0,0
2022-02-25,velic,1,0.00125,0,0
2022-02-26,3-min_tx_bot_in,480,0.5999999999999928,0,0
2022-02-26,Balanced,2565,142.1912158999997,9497,182
2022-02-26,Bridge,21,1.3721642499999998,57,29
2022-02-26,CPS_Score,5,0.04067,5,0
2022-02-26,Craft,807,12.405417600000005,2486,162
2022-02-26,GangstaBet,395,8.81760125,2014,1331
2022-02-26,ICON Tether,8,0.410488125,64,0
2022-02-26,ICON USD Coin,183,7.470754374999998,1001,2
2022-02-26,ICONbet,1798,22.853584450000017,6932,4450
2022-02-26,Lossless Lottery,2,0.0060385,2,0
2022-02-26,MIBCubies,1,0.00846395,1,0
2022-02-26,Metanyx,128,2.0165224374999995,310,0
2022-02-26,MyID,4441,13.626007625000117,620,2418
2022-02-26,Nebula,232,0.9455058749999998,260,0
2022-02-26,Omm,712,40.634324124999985,10973,4
2022-02-26,Optimus,879,47.93549073749998,4552,18
2022-02-26,Relay,495,2.8212597499999976,0,583
2022-02-26,Stably_USD,93,2.5262029999999984,498,2
2022-02-26,System,43615,0.0,2,44236
2022-02-26,UP,9,0.0545054999999999,36,0
2022-02-26,binance,165,0.2062500000000001,0,0
2022-02-26,bithumb,3,0.00375,0,0
2022-02-26,bitvavo,13,0.0162499999999999,0,0
2022-02-26,bnUSD,1006,111.37931881249963,4013,38
2022-02-26,funnel_1,15,0.01875,0,0
2022-02-26,governance,3041,5.396875000000021,1288,0
2022-02-26,huobi,9,0.01125,0,0
2022-02-26,iAM ,43,10.039352750000004,5512,5524
2022-02-26,kraken,12,0.0149999999999999,0,0
2022-02-26,peek,28,0.0759659999999999,4,0
2022-02-26,rev_share,2,0.00787125,16,0
2022-02-26,unkEx_c,23,0.02875,0,0
2022-02-26,unknown_cx,3,0.006314999999999999,1,0
2022-02-26,unknown_hx,1140,1.4249999999999996,0,0
2022-02-26,upbit,33,0.0412499999999999,0,0
2022-02-27,3-min_tx_bot_in,483,0.6037499999999927,0,0
2022-02-27,Balanced,2543,126.70736442499962,9040,202
2022-02-27,Bridge,4,0.156961625,5,6
2022-02-27,CPS_Score,26,0.219578125,25,0
2022-02-27,Craft,790,14.25773820000001,3180,141
2022-02-27,GangstaBet,447,11.883831750000006,2574,1596
2022-02-27,ICON Tether,31,1.4152751250000009,203,1
2022-02-27,ICON USD Coin,176,3.87062625,869,0
2022-02-27,ICONNetBet,1,0.0023928125,2,0
2022-02-27,ICONbet,4468,56.53391793750061,17784,8109
2022-02-27,IWinToken,3248,7.461884875000725,3320,0
2022-02-27,LambdaX,4,0.5089900625,51,0
2022-02-27,Lossless Lottery,1,0.001896875,0,0
2022-02-27,Metanyx,887,4.094831750000009,1056,0
2022-02-27,MyID,4059,13.014946062500071,560,2074
2022-02-27,Nebula,336,1.5278168375000007,395,0
2022-02-27,Omm,679,39.61860637499999,10989,5
2022-02-27,Optimus,999,57.07313642499997,5268,11
2022-02-27,Relay,566,3.1037145000000104,0,598
2022-02-27,Stably_USD,112,1.7281280624999984,465,1
2022-02-27,System,43591,0.0,2,44176
2022-02-27,UP,3,0.018498875,12,0
2022-02-27,binance,105,0.13125,0,0
2022-02-27,bithumb,2,0.0025,0,0
2022-02-27,bitvavo,13,0.0162499999999999,0,0
2022-02-27,bnUSD,950,116.17556593749988,3645,29
2022-02-27,cryptocom,1,0.00125,0,0
2022-02-27,funnel_1,13,0.0162499999999999,0,0
2022-02-27,governance,1538,2.7643775000000046,804,0
2022-02-27,huobi,6,0.0075,0,0
2022-02-27,iAM ,38,10.027230875,5512,5524
2022-02-27,kraken,6,0.0075,0,0
2022-02-27,latoken,1,0.00125,0,0
2022-02-27,peek,25,0.052291499999999894,1,0
2022-02-27,rev_share,2,0.0078925,16,0
2022-02-27,unkEx_c,19,0.02375,0,0
2022-02-27,unknown_cx,7,0.34958713749999987,27,0
2022-02-27,unknown_hx,1140,1.4250899999999995,0,0
2022-02-27,upbit,117,0.1462500000000001,0,0
2022-02-28,3-min_tx_bot_in,491,0.6137499999999925,0,0
2022-02-28,Balanced,2913,155.53885787499965,10599,187
2022-02-28,Bridge,11,0.4655921249999998,12,16
2022-02-28,CPS_Score,4,0.033523,4,0
2022-02-28,Craft,1547,40.007326849999984,5251,173
2022-02-28,GangstaBet,470,11.367046562499999,2573,1630
2022-02-28,ICON Tether,5,0.4581725,41,0
2022-02-28,ICON USD Coin,115,3.0808608749999977,616,0
2022-02-28,ICONbet,4021,51.536965012500325,14538,7408
2022-02-28,LambdaX,3,0.3388328125,34,0
2022-02-28,Lossless Lottery,31,0.159508625,39,0
2022-02-28,Metanyx,955,3.932471125000005,1208,0
2022-02-28,MyID,4740,15.556634062500176,771,2540
2022-02-28,Nebula,170,0.7951155249999997,193,0
2022-02-28,Omm,825,46.257490437499975,12950,6
2022-02-28,Optimus,1247,41.34675006249998,6144,16
2022-02-28,Relay,521,2.926589000000007,0,595
2022-02-28,SEED,2,0.010958375,10,0
2022-02-28,SportsToken,2,0.004626125,2,0
2022-02-28,Stably_USD,135,3.1488358749999983,725,2
2022-02-28,System,43489,0.0,2,44066
2022-02-28,UP,19,0.1161654375,82,0
2022-02-28,binance,155,0.19375000000000012,0,0
2022-02-28,bithumb,12,0.014999999999999899,0,0
2022-02-28,bitvavo,13,0.0162499999999999,0,0
2022-02-28,bnUSD,906,94.39555399999983,3254,26
2022-02-28,"broof - we prove, verify and love you.",1,0.0032098125,0,0
2022-02-28,coinex,7,0.00875,0,0
2022-02-28,funnel_1,21,0.02625,0,0
2022-02-28,governance,5574,9.888522499999672,2026,0
2022-02-28,huobi,8,0.01,0,0
2022-02-28,iAM ,43,10.0323525625,5509,5521
2022-02-28,kraken,9,0.01125,0,0
2022-02-28,peek,29,0.08385749999999989,5,0
2022-02-28,rev_share,5,0.01972,72,0
2022-02-28,unkEx_c,24,0.03,0,0
2022-02-28,unknown_cx,43,0.4025695499999998,15,0
2022-02-28,unknown_hx,1184,1.4801449999999994,0,0
2022-02-28,upbit,86,0.1075,0,0
2022-03-01,3-min_tx_bot_in,483,0.6037499999999927,0,0
2022-03-01,Balanced,2692,158.37563338749996,11323,201
2022-03-01,BazaarToken,2,0.0092825,8,0
2022-03-01,Bridge,8,0.2429176874999999,9,13
2022-03-01,CPS_Score,29,0.238191125,29,0
2022-03-01,Craft,1505,35.438241987500014,4354,237
2022-03-01,GangstaBet,433,11.938430562499999,2424,1605
2022-03-01,ICON Tether,3,0.3511081874999999,33,0
2022-03-01,ICON USD Coin,121,3.103081625,581,1
2022-03-01,ICONNetBet,1,0.0023865625,2,0
2022-03-01,ICONbet,4101,56.62895413750033,13455,10578
2022-03-01,LambdaX,1585,4.993286125000027,3166,0
2022-03-01,Lossless Lottery,4,0.0192970625,9,0
2022-03-01,MIBCubies,10,0.0681304,10,0
2022-03-01,Metanyx,874,4.595497875000013,1134,0
2022-03-01,MyID,2942,8.71012668750003,358,1163
2022-03-01,Nebula,242,0.9794156749999995,264,0
2022-03-01,Omm,968,58.887970987499955,14859,6
2022-03-01,Optimus,1015,28.99103533750001,5018,10
2022-03-01,Relay,511,2.877987000000017,0,585
2022-03-01,SEED,1,0.005477875,5,0
2022-03-01,SportsToken,4,0.00925225,4,0
2022-03-01,Stably_USD,67,3.041358875,449,0
2022-03-01,System,43588,0.0,2,44161
2022-03-01,UP,17,0.1033139999999999,72,0
2022-03-01,binance,133,0.16625000000000012,0,0
2022-03-01,bithumb,16,0.0199999999999999,0,0
2022-03-01,bitvavo,12,0.0149999999999999,0,0
2022-03-01,bnUSD,911,108.73121312499975,4035,36
2022-03-01,coinex,1,0.00125,0,0
2022-03-01,funnel_1,40,0.05,0,0
2022-03-01,governance,3335,5.956354999999997,1465,0
2022-03-01,huobi,7,0.00875,0,0
2022-03-01,iAM ,36,10.0144888125,5509,5521
2022-03-01,kraken,19,0.02375,0,0
2022-03-01,latoken,1,0.00125,0,0
2022-03-01,peek,36,0.13909799999999978,12,0
2022-03-01,rev_share,2,0.0078825,16,0
2022-03-01,unkEx_c,23,0.02875,0,0
2022-03-01,unknown_cx,4,16.5350324875,0,0
2022-03-01,unknown_hx,2215,2.7692599999999996,0,0
2022-03-01,upbit,101,0.12624999999999992,0,0
2022-03-02,3-min_tx_bot_in,480,0.5999999999999928,0,0
2022-03-02,Balanced,1888,119.38266622500004,8124,203
2022-03-02,Bridge,4,0.1569641249999999,5,6
2022-03-02,CPS_Score,21,0.172096125,21,0
2022-03-02,Craft,1100,17.899616900000016,2963,203
2022-03-02,GangstaBet,380,12.718673250000002,2241,1413
2022-03-02,ICON Tether,3,0.2932335625,26,0
2022-03-02,ICON USD Coin,63,2.536396062499999,494,0
2022-03-02,ICONbet,3107,43.23731537499992,11472,9522
2022-03-02,LambdaX,3,0.0427169374999999,30,0
2022-03-02,Lossless Lottery,1,0.0035330625,2,0
2022-03-02,Metanyx,859,2.6245780000000094,1017,0
2022-03-02,MyID,3453,12.726574812500044,545,1442
2022-03-02,Nebula,223,1.0504964375,264,0
2022-03-02,Omm,635,35.580650425,10468,10
2022-03-02,Optimus,1070,33.599288874999985,5220,24
2022-03-02,Relay,517,2.9047105000000006,0,587
2022-03-02,Stably_USD,15,0.616940125,114,0
2022-03-02,System,43659,0.0,2,44336
2022-03-02,UP,10,0.06043825,40,0
2022-03-02,binance,167,0.2087500000000001,0,0
2022-03-02,bithumb,5,0.00625,0,0
2022-03-02,bitvavo,17,0.02125,0,0
2022-03-02,bnUSD,788,96.8038436249996,2142,20
2022-03-02,"broof - we prove, verify and love you.",350,1.121132124999996,0,0
2022-03-02,coinex,7,0.00875,0,0
2022-03-02,funnel_1,16,0.02,0,0
2022-03-02,gov_voting,16,0.6558595625,16,2
2022-03-02,governance,3303,5.912115000000063,1390,0
2022-03-02,huobi,4,0.005,0,0
2022-03-02,iAM ,44,10.043017812500002,5512,5524
