validator,validator_name,date,votes
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-19,5.968284046472252
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-20,53.5955
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-21,20736.61164529183
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-22,15608.92173320159
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-23,-2201.0268
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-24,34.41744446829404
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-25,17.908
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-26,14065.875922291449
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-27,4497.567295364946
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-28,61.233028397664214
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-29,-2317.146
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-04-30,16418.057200709212
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-01,152.15047963165813
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-02,-28.347989917621852
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-03,2083.0225
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-04,267.6485239978027
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-05,-129.10399999999998
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-06,8.1959
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-07,-5805.093252569555
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-08,3598.379697542712
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-09,174.655
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-10,60.05968190938354
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-11,-347.296
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-12,20.2515
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-13,2633.9627408882275
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-14,22.9221
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-15,64.70780260944788
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-16,0.3888
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-17,2978.2619239641135
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-18,122.2752
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-19,767.3427
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-20,5905.780479431954
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-21,590.1410999999999
hxd00b8fe10deb49aa291a9b2cb460779fc622fa12,ICON4Education,2020-05-22,-2198.6765
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-02-28,211619.43720000001
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-02-29,350.7507
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-01,93.7195
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-02,330.77930000000003
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-03,160.67340000000002
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-04,11706.1721
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-05,118383.509
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-06,159.7655
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-07,263.782
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-08,200.21210000000002
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-09,199.2643
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-10,1144.5196
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-11,198.7183
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-12,198.9211
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-13,282.3908
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-14,25054.675799999997
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-15,184.9797
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-16,318.703
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-17,17939.792299999997
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-18,223.8102
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-19,1169.4197
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-20,392.80989999999997
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-21,28033.382999999998
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-22,236.7921
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-23,301.9257
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-24,595.4239
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-25,639.94
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-26,1374.6883
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-27,2247.3064
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-28,241.5532
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-29,248.22089999999997
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-30,242.0528
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-03-31,435.7093
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-01,243.7868
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-02,243.8447
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-03,956.2280000000001
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-04,316.06399999999996
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-05,246.0789
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-06,241.4502
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-07,335.5816
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-08,244.9308
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-09,238.6399
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-10,798.075
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-11,244.87130000000002
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-12,294.97839999999997
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-13,252.57260000000002
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-14,254.3502
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-15,244.0842
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-16,713.5189
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-17,245.1412
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-18,244.5917
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-19,241.75420000000003
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-20,243.666
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-21,311.1059
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-22,270.8757
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-23,252.79129999999998
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-24,1869.2553
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-25,243.22480000000002
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-26,-759.8672
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-27,1602.3900999999998
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-28,242.1495
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-29,243.25
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-04-30,3148.9825
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-01,287.65909999999997
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-02,279.4119
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-03,242.6655
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-04,2998.5258999999996
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-05,252.32479999999998
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-06,242.79059999999998
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-07,-2194.3154000000004
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-08,5150.5535
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-09,242.6945
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-10,237.87830000000002
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-11,-1128.6899999999998
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-12,234.0029
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-13,230.7151
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-14,229.5976
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-15,536.8371
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-16,229.7815
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-17,434.5789
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-18,383.8644
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-19,205.7858
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-20,206.5116
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-21,-636.1814999999999
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-22,794.7492000000001
hx9a20bc2de732aad6de56dcaabb800c24aab86c28,ICX Belgium,2020-05-23,95.37899999999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-08-26,66253.5351
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-08-27,16443.691899999998
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-08-28,-11091.3894
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-08-29,13292.7144
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-08-30,2474.2014
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-08-31,443.35479999999995
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-01,2703.6961
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-02,-7497.520000000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-03,12283.848499999998
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-04,-4989.9456
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-05,1671.4342000000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-06,73.0967
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-07,-115.0279
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-09,-400.39689999999973
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-10,-4859.6784
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-11,4515.5271
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-12,496.77339999999975
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-13,820.1655000000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-14,-1727.0851
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-15,98.4317
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-16,536.0052000000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-17,3627.3894999999998
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-18,2662.7129999999997
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-19,54.45530000000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-20,1128.1974
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-21,7901.471699999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-22,26185.8826
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-23,2547.0213999999996
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-24,15922.053600000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-25,4702.5576
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-26,18351.828100000002
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-27,-71608.75189999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-29,450.9335
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-09-30,1089.0056
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-01,-4525.6848
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-02,18931.100300000002
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-03,515.6761
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-04,38.4877
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-05,10939.9422
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-06,45762.9299
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-07,370.99710000000005
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-08,15.6342
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-09,15.6039
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-10,61.1525
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-11,35659.8192
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-12,15.5952
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-13,15.2499
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-14,-168.76600000000008
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-15,1102.6787
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-16,15796.4779
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-17,-17628.6761
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-18,-46012.9299
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-19,34243.556
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-20,135.64350000000002
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-21,-482.6545
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-22,34124.4255
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-23,4414.5249
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-24,7502.6758
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-25,8278.642500000002
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-26,24186.8408
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-27,-14019.1881
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-28,8737.548500000008
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-29,-11665.140800000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-30,897.0845999999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-10-31,614.2172999999996
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-01,-19986.2624
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-02,114.39349999999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-03,3880.1225999999997
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-04,966.2427
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-05,3520.4076
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-06,23205.9188
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-07,37148.225399999996
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-08,-7467.9734
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-09,37404.8216
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-10,-760.5480999999995
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-11,-27007.183099999995
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-12,16660.281799999997
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-13,71541.6751
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-14,-1967.385699999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-15,18039.8421
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-16,77203.0422
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-17,298294.0588
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-18,29908.2339
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-19,3369.4873
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-20,-41637.614
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-21,304726.4899
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-22,7153.5154
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-23,-258.0195
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-24,-79573.67379999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-25,-24978.420999999995
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-26,8189.658300000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-27,30830.1397
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-28,-8449.151500000004
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-29,-10250.111
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-11-30,4772.4833
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-01,31.7895
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-02,-24121.651599999997
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-03,1213.2425
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-04,-111.27879999999996
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-05,1476.3272
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-06,1813.8156000000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-07,42112.1314
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-08,1812.8131999999998
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-09,32.577299999999994
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-10,-846.7394
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-11,79.27199999999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-12,17.0976
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-13,15.4009
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-14,15.3858
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-15,58.1708
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-16,-61516.4307
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-17,-296804.427
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-18,31.4302
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-19,6887.881194179416
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-20,-182.9822
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-21,-9984.7176
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-22,15.267999999999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-23,15.2533
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-24,15.2372
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-25,115.2442
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-26,22.0968
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-27,1076.2715
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-28,-28152.2146
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-30,7034.6544
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2019-12-31,6.1019000000000005
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-01,3899.4476
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-02,590.6827999999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-04,1.7041
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-05,1209.3748
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-06,8169.1467
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-07,3913.7893999999997
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-08,-240473.84199999998
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-09,-42041.251200000006
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-10,-40000.0
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-11,-159.7379
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-12,551.2434000000003
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-13,2081.2839
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-14,34657.162399999994
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-15,-137.5665
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-16,31.9249
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-17,-196.8843
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-18,133.6375
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-19,21.386
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-20,-1072.7098999999998
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-21,8445.330399999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-22,10.161700000000002
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-23,-694.8913000000001
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-24,-3228.296582443081
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-25,70049.5721
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-26,6400.037536487096
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-27,14431.5289
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-28,-9913.935435543515
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-29,65.230708719889
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-30,-285.2493999999999
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-01-31,129.02128344092594
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-02-01,2071.3762000000006
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-02-02,-8632.113910661312
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-02-03,-8837.3644
hxc5e0b88cb9092bbd8b004a517996139334752f62,Foundry Box Media,2020-02-04,-602.9898119118334
